index,time_taken
0,5.187561988830566
1,0.010914802551269531
2,0.06312942504882812
3,0.01604628562927246
4,0.08416056632995605
5,0.031278133392333984
6,0.010979413986206055
7,0.9058921337127686
8,3.6251986026763916
9,4.489724159240723
10,0.5851097106933594
11,1.7130177021026611
12,0.08016538619995117
13,1.2000095844268799
14,1.363677740097046
15,0.014495372772216797
16,0.01160740852355957
17,0.04257011413574219
18,0.01362156867980957
19,0.20969438552856445
20,0.0171353816986084
21,0.010595321655273438
22,0.1138913631439209
23,1.8111906051635742
24,0.6594226360321045
25,0.006575345993041992
26,1.304295301437378
27,0.9192240238189697
28,0.3696558475494385
29,0.0062749385833740234
30,0.0810544490814209
31,0.019669055938720703
32,0.10893821716308594
33,0.017599105834960938
34,6.747071981430054
35,0.0195465087890625
36,0.013749361038208008
37,4.846897602081299
38,0.2413771152496338
39,1.8971731662750244
40,2.2969186305999756
41,0.010987281799316406
42,1.0786247253417969
43,1.6115493774414062
44,0.010320425033569336
45,1.423818826675415
46,1.2271900177001953
47,0.021612882614135742
48,0.1992940902709961
49,0.29135966300964355
50,1.5202112197875977
51,0.011028289794921875
52,0.2476050853729248
53,0.02465987205505371
54,1.129988193511963
55,0.0051386356353759766
56,0.29390811920166016
57,0.08920907974243164
58,3.9206650257110596
59,5.867851734161377
60,2.4332244396209717
61,0.4492151737213135
62,0.09881067276000977
63,0.1288590431213379
64,1.8400566577911377
65,0.00538325309753418
66,0.022128582000732422
67,0.01979517936706543
68,0.010513544082641602
69,0.005806684494018555
70,0.031407833099365234
71,0.15643310546875
72,0.9988915920257568
73,0.011228799819946289
74,2.76187801361084
75,0.126084566116333
76,4.402138710021973
77,1.1077027320861816
78,1.6165423393249512
79,1.0940477848052979
80,1.7791426181793213
81,1.46407151222229
82,5.6826393604278564
83,0.016888141632080078
84,0.010526895523071289
85,0.010739326477050781
86,0.006211280822753906
87,0.014728784561157227
88,0.02684950828552246
89,2.265092134475708
90,2.0736441612243652
91,1.5978143215179443
92,4.153068780899048
93,0.05458402633666992
94,0.006508350372314453
95,0.5933558940887451
96,4.69028902053833
97,0.07332777976989746
98,0.07350969314575195
99,0.06275773048400879
